ETA,VIN,Year,Model,Hold Status,Pre-Sold,Shipping Status,Total MSRP,Exterior Color,Interior Color,Distance,Dealer,Dealer Website,SmartPath,Options
2024-07-17,JTMEB3FV3RD210702,2024,RAV4 Prime XSE,,False,At dealer,51033,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,114,Mossy Toyota,https://www.mossytoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charging Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-07-17,JTMEB3FV3RD212112,2024,RAV4 Prime XSE,,False,At dealer,50898,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,282,Santa Cruz Toyota,https://www.santacruztoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-07-17,JTMEB3FV7RD210668,2024,RAV4 Prime XSE,,False,At dealer,51582,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,114,Mossy Toyota,https://www.mossytoyota.com,False,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
2024-07-17,JTMEB3FV7RD212663,2024,RAV4 Prime XSE,,False,At dealer,50518,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,21,Manhattan Beach Toyota,https://www.manhattanbeachtoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2024-07-17,JTMEB3FVXRD211829,2024,RAV4 Prime XSE,,False,At dealer,51033,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,91,Toyota Carlsbad,https://www.toyotacarlsbad.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-07-18,JTMEB3FV1RD211704,2024,RAV4 Prime XSE,,False,At dealer,50968,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,115,Kearny Mesa Toyota,https://www.kearnymesatoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-07-18,JTMEB3FV3RD211140,2024,RAV4 Prime XSE,,False,At dealer,51303,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,15,Toyota Santa Monica,https://www.toyotasantamonica.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2024-07-18,JTMEB3FV5RD212077,2024,RAV4 Prime XSE,Available,False,At dealer,50034,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,43,South Coast Toyota,https://www.southcoasttoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Weather Package
2024-07-18,JTMEB3FV9RD210865,2024,RAV4 Prime XSE,,False,At dealer,50968,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,115,Kearny Mesa Toyota,https://www.kearnymesatoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-07-19,JTMEB3FV1RD211573,2024,RAV4 Prime XSE,DealerHold,False,At dealer,51182,Blueprint/Midnight Black Metallic Roof,Black Mixed Media,27,Simi Valley Toyota,https://www.simivalleytoyota.com,True,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | Compass Theft Protection | Door Edge Guards & Door Cup Guards | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package | Xzilon Paint Protection"
2024-07-19,JTMEB3FV5RD210572,2024,RAV4 Prime XSE,Available,False,At dealer,51323,Supersonic Red/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,17,Longo Toyota,https://www.longotoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2024-07-20,JTMEB3FV4RD211406,2024,RAV4 Prime XSE,,False,At dealer,51472,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,114,Mossy Toyota,https://www.mossytoyota.com,False,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
2024-07-21,JTMEB3FV4RD212104,2024,RAV4 Prime XSE,,False,At dealer,52007,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,335,Concord Toyota,https://www.concordtoyota.com,True,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package"
2024-07-22,JTMEB3FV0RD211676,2024,RAV4 Prime XSE,,False,At dealer,51182,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,27,Simi Valley Toyota,https://www.simivalleytoyota.com,True,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | Compass Theft Protection | Door Edge Guards & Door Cup Guards | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package | Xzilon Paint Protection"
2024-07-23,JTMEB3FV2RD211789,2024,RAV4 Prime XSE,,False,At dealer,50898,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,17,Longo Toyota,https://www.longotoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-07-23,JTMEB3FV2RD211808,2024,RAV4 Prime XSE,,False,At dealer,51607,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,27,Simi Valley Toyota,https://www.simivalleytoyota.com,True,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | Compass Theft Protection | Door Edge Guards & Door Cup Guards | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package | Xzilon Paint Protection"
2024-07-23,JTMEB3FV3RD211784,2024,RAV4 Prime XSE,,False,At dealer,50898,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,17,Longo Toyota,https://www.longotoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-07-23,JTMEB3FVXRD213063,2024,RAV4 Prime XSE,DealerHold,False,At dealer,51018,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,181,Toyota of Selma,https://www.toyotaofselma.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2024-07-24,JTMEB3FV2RD210805,2024,RAV4 Prime XSE,DealerHold,False,At dealer,51168,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,13,Toyota of Pasadena,https://www.toyotapasadena.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2024-07-24,JTMEB3FV3RD211199,2024,RAV4 Prime XSE,,False,At dealer,51303,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,15,Toyota Santa Monica,https://www.toyotasantamonica.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2024-07-24,JTMEB3FV4RD213320,2024,RAV4 Prime XSE,,False,At dealer,51323,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,157,Visalia Toyota,https://www.visaliatoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2024-07-24,JTMEB3FV6RD211293,2024,RAV4 Prime XSE,DealerHold,False,At dealer,51568,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,114,Mossy Toyota,https://www.mossytoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2024-07-24,JTMEB3FV7RD211819,2024,RAV4 Prime XSE,,False,At dealer,51033,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,114,Mossy Toyota,https://www.mossytoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-07-24,JTMEB3FV7RD212128,2024,RAV4 Prime XSE,,False,At dealer,51472,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,123,Larry H. Miller Toyota Lemon Grove,https://www.lhmtoyotalemongrove.com,False,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
2024-07-24,JTMEB3FV9RD212065,2024,RAV4 Prime XSE,,False,At dealer,50898,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,17,Longo Toyota,https://www.longotoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-07-25,JTMEB3FV0RD211290,2024,RAV4 Prime XSE,DealerHold,False,At dealer,51437,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,10,Toyota of Downtown LA,https://www.toyotaofdowntownla.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2024-07-25,JTMEB3FV1RD212044,2024,RAV4 Prime XSE,Available,False,At dealer,51033,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,126,Dalton Toyota National City,https://www.toyotadalton.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | COMPLIMENTARY 1 YEAR CILAJET AND 1 YEAR WINDSHIELD PROTECTION | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-07-25,JTMEB3FV2RD212537,2024,RAV4 Prime XSE,,False,At dealer,51033,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,115,Kearny Mesa Toyota,https://www.kearnymesatoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charging Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-07-25,JTMEB3FV2RD212635,2024,RAV4 Prime XSE,,False,At dealer,51217,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,21,Manhattan Beach Toyota,https://www.manhattanbeachtoyota.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | Door Sill Protectors[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2024-07-25,JTMEB3FV3RD213051,2024,RAV4 Prime XSE,DealerHold,False,At dealer,51073,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,266,Freeway Toyota of Gilroy,https://www.freewaytoyotagilroy.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
2024-07-25,JTMEB3FV5RD211172,2024,RAV4 Prime XSE,,False,At dealer,51033,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,115,Kearny Mesa Toyota,https://www.kearnymesatoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2024-07-25,JTMEB3FV9RD211806,2024,RAV4 Prime XSE,,False,At dealer,51472,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,91,Toyota Carlsbad,https://www.toyotacarlsbad.com,True,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charging Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
